chrom	start	end	GC
1	93100000	93200000	0.37129
1	93200000	93300000	0.37421
1	93300000	93400000	0.3863
1	93400000	93500000	0.39736
1	93500000	93600000	0.4026
1	93600000	93700000	0.44866
1	93700000	93800000	0.44679
1	93800000	93900000	0.41955
1	93900000	94000000	0.41068
1	94000000	94100000	0.45882
1	94100000	94200000	0.41282
1	94200000	94300000	0.38685
1	94300000	94400000	0.4174
1	94400000	94500000	0.37327
1	94500000	94600000	0.4152
1	94600000	94700000	0.43072
1	94700000	94800000	0.41977
1	94800000	94900000	0.43076
1	94900000	95000000	0.42282
1	95000000	95100000	0.40875
1	95100000	95200000	0.39291
1	95200000	95300000	0.38432
1	95300000	95400000	0.39006
1	95400000	95500000	0.39216
1	95500000	95600000	0.37765
1	95600000	95700000	0.38717
1	95700000	95800000	0.37784
1	95800000	95900000	0.36447
1	95900000	96000000	0.35125
1	96000000	96100000	0.36826
1	96100000	96200000	0.372
1	96200000	96300000	0.37383
1	96300000	96400000	0.36253
1	96400000	96500000	0.38247
1	96500000	96600000	0.3847
1	96600000	96700000	0.37636
1	96700000	96800000	0.36549
1	96800000	96900000	0.3668
1	96900000	97000000	0.38037
1	97000000	97100000	0.37042
1	97100000	97200000	0.3652
1	97200000	97300000	0.35593
1	97300000	97400000	0.36069
1	97400000	97500000	0.35258
1	97500000	97600000	0.35068
1	97600000	97700000	0.34246
1	97700000	97800000	0.33679
1	97800000	97900000	0.34127
1	97900000	98000000	0.35164
1	98000000	98100000	0.35361
1	98100000	98200000	0.35871
1	98200000	98300000	0.35543
1	98300000	98400000	0.3765
1	98400000	98500000	0.3515
1	98500000	98600000	0.3585
1	98600000	98700000	0.37185
1	98700000	98800000	0.3617
1	98800000	98900000	0.372
1	98900000	99000000	0.37104
1	99000000	99100000	0.37818
1	99100000	99200000	0.37097
1	99200000	99300000	0.3639
1	99300000	99400000	0.36379
1	99400000	99500000	0.37314
1	99500000	99600000	0.37993
1	99600000	99700000	0.38095
1	99700000	99800000	0.38736
1	99800000	99900000	0.38911
1	99900000	100000000	0.38588
1	100000000	100100000	0.3794
1	100100000	100200000	0.37215
1	100200000	100300000	0.39063
1	100300000	100400000	0.40219
1	100400000	100500000	0.37893
1	100500000	100600000	0.38683
1	100600000	100700000	0.39181
1	100700000	100800000	0.37143
1	100800000	100900000	0.37997
1	100900000	101000000	0.36154
1	101000000	101100000	0.37178
1	101100000	101200000	0.3741
1	101200000	101300000	0.40489
1	101300000	101400000	0.40898
1	101400000	101500000	0.38159
1	101500000	101600000	0.3667
1	101600000	101700000	0.36353
1	101700000	101800000	0.35165
1	101800000	101900000	0.35038
1	101900000	102000000	0.35025
1	102000000	102100000	0.36512
1	102100000	102200000	0.3391
1	102200000	102300000	0.34347
1	102300000	102400000	0.34078
1	102400000	102500000	0.34664
1	102500000	102600000	0.34981
1	102600000	102700000	0.35735
1	102700000	102800000	0.34481
1	102800000	102900000	0.36138
1	102900000	103000000	0.33214
1	103000000	103100000	0.32915
1	103100000	103200000	0.3467
1	103200000	103300000	0.34983
1	103300000	103400000	0.34205
1	103400000	103500000	0.3507
1	103500000	103600000	0.35657
1	103600000	103700000	0.35668
1	103700000	103800000	0.35344
1	103800000	103900000	0.34157
1	103900000	104000000	0.33987
1	104000000	104100000	0.35319
1	104100000	104200000	0.35374
1	104200000	104300000	0.3598
1	104300000	104400000	0.35553
1	104400000	104500000	0.35539
1	104500000	104600000	0.35369
1	104600000	104700000	0.34614
1	104700000	104800000	0.34786
1	104800000	104900000	0.34186
1	104900000	105000000	0.3473
1	105000000	105100000	0.3362
1	105100000	105200000	0.34916
1	105200000	105300000	0.34056
1	105300000	105400000	0.33802
1	105400000	105500000	0.34379
1	105500000	105600000	0.3415
1	105600000	105700000	0.33923
1	105700000	105800000	0.33678
1	105800000	105900000	0.35613
1	105900000	106000000	0.35552
1	106000000	106100000	0.34049
1	106100000	106200000	0.35898
1	106200000	106300000	0.34346
1	106300000	106400000	0.35227
1	106400000	106500000	0.35572
1	106500000	106600000	0.35816
1	106600000	106700000	0.36736
1	106700000	106800000	0.34971
1	106800000	106900000	0.35919
1	106900000	107000000	0.36133
1	107000000	107100000	0.37556
1	107100000	107200000	0.37007
1	107200000	107300000	0.37266
1	107300000	107400000	0.37288
1	107400000	107500000	0.38391
1	107500000	107600000	0.40511
1	107600000	107700000	0.36344
1	107700000	107800000	0.37673
1	107800000	107900000	0.3761
1	107900000	108000000	0.3954
1	108000000	108100000	0.40209
1	108100000	108200000	0.40126
1	108200000	108300000	0.39566
1	108300000	108400000	0.39275
1	108400000	108500000	0.40494
1	108500000	108600000	0.39063
1	108600000	108700000	0.41359
1	108700000	108800000	0.38828
1	108800000	108900000	0.41158
1	108900000	109000000	0.40294
1	109000000	109100000	0.43967
1	109100000	109200000	0.46194
1	109200000	109300000	0.50659
1	109300000	109400000	0.42992
1	109400000	109500000	0.44995
1	109500000	109600000	0.43756
1	109600000	109700000	0.48293
1	109700000	109800000	0.48527
1	109800000	109900000	0.46562
1	109900000	110000000	0.45728
1	110000000	110100000	0.47783
1	110100000	110200000	0.49949
1	110200000	110300000	0.49383
1	110300000	110400000	0.42329
1	110400000	110500000	0.4813
1	110500000	110600000	0.47577
1	110600000	110700000	0.42125
1	110700000	110800000	0.41711
1	110800000	110900000	0.37904
1	110900000	111000000	0.37599
1	111000000	111100000	0.38329
1	111100000	111200000	0.38332
1	111200000	111300000	0.42675
1	111300000	111400000	0.40592
1	111400000	111500000	0.41689
1	111500000	111600000	0.41102
1	111600000	111700000	0.39407
1	111700000	111800000	0.44743
1	111800000	111900000	0.47584
1	111900000	112000000	0.47923
1	112000000	112100000	0.44302
1	112100000	112200000	0.4119
1	112200000	112300000	0.43143
1	112300000	112400000	0.43915
1	112400000	112500000	0.4032
1	112500000	112600000	0.40992
1	112600000	112700000	0.42713
1	112700000	112800000	0.48213
1	112800000	112900000	0.47193
1	112900000	113000000	0.41915
1	113000000	113100000	0.44078
1	113100000	113200000	0.42229
1	113200000	113300000	0.42418
1	113300000	113400000	0.38833
1	113400000	113500000	0.37006
1	113500000	113600000	0.3675
1	113600000	113700000	0.37799
1	113700000	113800000	0.38223
1	113800000	113900000	0.395
1	113900000	114000000	0.42555
1	114000000	114100000	0.44918
1	114100000	114200000	0.46847
1	114200000	114300000	0.42937
1	114300000	114400000	0.41019
1	114400000	114500000	0.38117
1	114500000	114600000	0.4164
1	114600000	114700000	0.3973
1	114700000	114800000	0.39209
1	114800000	114900000	0.36713
1	114900000	115000000	0.3518
1	115000000	115100000	0.41009
1	115100000	115200000	0.425
1	115200000	115300000	0.41434
1	115300000	115400000	0.4252
1	115400000	115500000	0.43387
1	115500000	115600000	0.4089
1	115600000	115700000	0.43681
1	115700000	115800000	0.41866
1	115800000	115900000	0.40268
1	115900000	116000000	0.39828
1	116000000	116100000	0.38753
1	116100000	116200000	0.42711
1	116200000	116300000	0.43142
1	116300000	116400000	0.41298
1	116400000	116500000	0.44683
1	116500000	116600000	0.43469
1	116600000	116700000	0.4578
1	116700000	116800000	0.43592
1	116800000	116900000	0.43201
1	116900000	117000000	0.4407
1	117000000	117100000	0.41573
1	117100000	117200000	0.41991
1	117200000	117300000	0.42741
1	117300000	117400000	0.39835
1	117400000	117500000	0.35028
1	117500000	117600000	0.42534
1	117600000	117700000	0.45034
1	117700000	117800000	0.40511
1	117800000	117900000	0.38769
1	117900000	118000000	0.3764
1	118000000	118100000	0.3692
1	118100000	118200000	0.37818
1	118200000	118300000	0.40213
1	118300000	118400000	0.37356
1	118400000	118500000	0.3584
1	118500000	118600000	0.37898
1	118600000	118700000	0.36216
1	118700000	118800000	0.36235
1	118800000	118900000	0.39626
1	118900000	119000000	0.42112
1	119000000	119100000	0.40308
1	119100000	119200000	0.39938
1	119200000	119300000	0.4026
1	119300000	119400000	0.41933
1	119400000	119500000	0.42229
1	119500000	119600000	0.42656
1	119600000	119700000	0.43166
1	119700000	119800000	0.44394
1	119800000	119900000	0.41126
1	119900000	120000000	0.40359
1	120000000	120100000	0.39729
1	120100000	120200000	0.39198
1	120200000	120300000	0.40652
1	120300000	120400000	0.40298
1	120400000	120500000	0.43535
1	120500000	120600000	0.4072
1	120600000	120700000	0.40496
1	120700000	120800000	0.39871
1	120800000	120900000	0.40561
1	120900000	121000000	0.41102
1	121000000	121100000	0.42968
1	121100000	121200000	0.42068
1	121200000	121300000	0.41857
1	121300000	121400000	0.41711
1	121400000	121500000	0.37153
1	121500000	121600000	0.37828
1	121600000	121700000	0.42299
1	121700000	121800000	0.4142266586005243
1	121800000	121900000	0.4223981762299253
1	121900000	122000000	0.4264385733867283
1	122000000	122100000	0.4289701937609782
1	122100000	122200000	0.43016064257028114
1	122200000	122300000	0.41581745235707124
1	122300000	122400000	0.41118
1	122400000	122500000	0.41085
1	122500000	122600000	0.39165165165165167
1	122600000	122700000	0.3917
1	122700000	122800000	0.39096
1	122800000	122900000	0.39157
1	122900000	123000000	0.39212
1	123000000	123100000	0.39204
1	123100000	123200000	0.39237
1	123200000	123300000	0.39205
1	123300000	123400000	0.39195
1	123400000	123500000	0.3918
1	123500000	123600000	0.39243
1	123600000	123700000	0.39171
1	123700000	123800000	0.39186
1	123800000	123900000	0.39228
1	123900000	124000000	0.3923
1	124000000	124100000	0.39263
1	124100000	124200000	0.39235
1	124200000	124300000	0.39261
1	124300000	124400000	0.39222
1	124400000	124500000	0.39263
1	124500000	124600000	0.39241
1	124600000	124700000	0.3922
1	124700000	124800000	0.39732732732732734
1	124800000	124900000	0.41955955955955954
1	124900000	125000000	0.3922506481239575
1	125000000	125100000	0.38739235481057455
1	125100000	125200000	0.3729964077790165
1	125200000	125300000	
1	125300000	125400000	
1	125400000	125500000	
1	125500000	125600000	
1	125600000	125700000	
1	125700000	125800000	
1	125800000	125900000	
1	125900000	126000000	
1	126000000	126100000	
1	126100000	126200000	
1	126200000	126300000	
1	126300000	126400000	
1	126400000	126500000	
1	126500000	126600000	
1	126600000	126700000	
1	126700000	126800000	
1	126800000	126900000	
1	126900000	127000000	
1	127000000	127100000	
1	127100000	127200000	
1	127200000	127300000	
1	127300000	127400000	
1	127400000	127500000	
1	127500000	127600000	
1	127600000	127700000	
1	127700000	127800000	
1	127800000	127900000	
1	127900000	128000000	
1	128000000	128100000	
1	128100000	128200000	
1	128200000	128300000	
1	128300000	128400000	
1	128400000	128500000	
1	128500000	128600000	
1	128600000	128700000	
1	128700000	128800000	
1	128800000	128900000	
1	128900000	129000000	
1	129000000	129100000	
1	129100000	129200000	
1	129200000	129300000	
1	129300000	129400000	
1	129400000	129500000	
1	129500000	129600000	
1	129600000	129700000	
1	129700000	129800000	
1	129800000	129900000	
1	129900000	130000000	
1	130000000	130100000	
1	130100000	130200000	
1	130200000	130300000	
1	130300000	130400000	
1	130400000	130500000	
1	130500000	130600000	
1	130600000	130700000	
1	130700000	130800000	
1	130800000	130900000	
1	130900000	131000000	
1	131000000	131100000	
1	131100000	131200000	
1	131200000	131300000	
1	131300000	131400000	
1	131400000	131500000	
1	131500000	131600000	
1	131600000	131700000	
1	131700000	131800000	
1	131800000	131900000	
1	131900000	132000000	
1	132000000	132100000	
1	132100000	132200000	
1	132200000	132300000	
1	132300000	132400000	
1	132400000	132500000	
1	132500000	132600000	
1	132600000	132700000	
1	132700000	132800000	
1	132800000	132900000	
1	132900000	133000000	
1	133000000	133100000	
1	133100000	133200000	
1	133200000	133300000	
1	133300000	133400000	
1	133400000	133500000	
1	133500000	133600000	
1	133600000	133700000	
1	133700000	133800000	
1	133800000	133900000	
1	133900000	134000000	
1	134000000	134100000	
1	134100000	134200000	
1	134200000	134300000	
1	134300000	134400000	
1	134400000	134500000	
1	134500000	134600000	
1	134600000	134700000	
1	134700000	134800000	
1	134800000	134900000	
1	134900000	135000000	
1	135000000	135100000	
1	135100000	135200000	
1	135200000	135300000	
1	135300000	135400000	
1	135400000	135500000	
1	135500000	135600000	
1	135600000	135700000	
1	135700000	135800000	
1	135800000	135900000	
1	135900000	136000000	
1	136000000	136100000	
1	136100000	136200000	
1	136200000	136300000	
1	136300000	136400000	
1	136400000	136500000	
1	136500000	136600000	
1	136600000	136700000	
1	136700000	136800000	
1	136800000	136900000	
1	136900000	137000000	
1	137000000	137100000	
1	137100000	137200000	
1	137200000	137300000	
1	137300000	137400000	
1	137400000	137500000	
1	137500000	137600000	
1	137600000	137700000	
1	137700000	137800000	
1	137800000	137900000	
1	137900000	138000000	
1	138000000	138100000	
1	138100000	138200000	
1	138200000	138300000	
1	138300000	138400000	
1	138400000	138500000	
1	138500000	138600000	
1	138600000	138700000	
1	138700000	138800000	
1	138800000	138900000	
1	138900000	139000000	
1	139000000	139100000	
1	139100000	139200000	
1	139200000	139300000	
1	139300000	139400000	
1	139400000	139500000	
1	139500000	139600000	
1	139600000	139700000	
1	139700000	139800000	
1	139800000	139900000	
1	139900000	140000000	
1	140000000	140100000	
1	140100000	140200000	
1	140200000	140300000	
1	140300000	140400000	
1	140400000	140500000	
1	140500000	140600000	
1	140600000	140700000	
1	140700000	140800000	
1	140800000	140900000	
1	140900000	141000000	
1	141000000	141100000	
1	141100000	141200000	
1	141200000	141300000	
1	141300000	141400000	
1	141400000	141500000	
1	141500000	141600000	
1	141600000	141700000	
1	141700000	141800000	
1	141800000	141900000	
1	141900000	142000000	
1	142000000	142100000	
1	142100000	142200000	
1	142200000	142300000	
1	142300000	142400000	
1	142400000	142500000	
1	142500000	142600000	
1	142600000	142700000	
1	142700000	142800000	
1	142800000	142900000	
1	142900000	143000000	
1	143000000	143100000	
1	143100000	143200000	0.3644975021086096
1	143200000	143300000	0.36237
1	143300000	143400000	0.45097
1	143400000	143500000	0.42368
1	143500000	143600000	0.39792
1	143600000	143700000	0.44075
1	143700000	143800000	0.44382
1	143800000	143900000	0.4143
1	143900000	144000000	0.4236
1	144000000	144100000	0.42357
1	144100000	144200000	0.46017
1	144200000	144300000	0.43888
1	144300000	144400000	0.36414
1	144400000	144500000	0.42743
1	144500000	144600000	0.41813
1	144600000	144700000	0.37953
1	144700000	144800000	0.45251
1	144800000	144900000	0.44635
1	144900000	145000000	0.4163
1	145000000	145100000	0.42369
1	145100000	145200000	0.42721
1	145200000	145300000	0.39573
1	145300000	145400000	0.44043
1	145400000	145500000	0.45673
1	145500000	145600000	0.41585
1	145600000	145700000	0.40628
1	145700000	145800000	0.43081
1	145800000	145900000	0.45788
1	145900000	146000000	0.45682
1	146000000	146100000	0.44548
1	146100000	146200000	0.41502
1	146200000	146300000	0.41108
1	146300000	146400000	0.40383
1	146400000	146500000	0.42116
1	146500000	146600000	0.39877
1	146600000	146700000	0.394
1	146700000	146800000	0.43613
1	146800000	146900000	0.42891
1	146900000	147000000	0.42156
1	147000000	147100000	0.42043
1	147100000	147200000	0.39888
1	147200000	147300000	0.40894
1	147300000	147400000	0.38581
1	147400000	147500000	0.39415
1	147500000	147600000	0.42029
1	147600000	147700000	0.42981
1	147700000	147800000	0.43052
1	147800000	147900000	0.41943
1	147900000	148000000	0.40551
1	148000000	148100000	0.43879
1	148100000	148200000	0.4312
1	148200000	148300000	0.4222
1	148300000	148400000	0.44284
1	148400000	148500000	0.3945
1	148500000	148600000	0.431
1	148600000	148700000	0.39693
1	148700000	148800000	0.39608
1	148800000	148900000	0.40707
1	148900000	149000000	0.39368
1	149000000	149100000	0.43764
1	149100000	149200000	0.40954
1	149200000	149300000	0.40798
1	149300000	149400000	0.3936
1	149400000	149500000	0.40095
1	149500000	149600000	0.41489
1	149600000	149700000	0.41966
1	149700000	149800000	0.42077
1	149800000	149900000	0.45787
1	149900000	150000000	0.45303
1	150000000	150100000	0.39333
1	150100000	150200000	0.43612
1	150200000	150300000	0.45436
1	150300000	150400000	0.44049
1	150400000	150500000	0.43056
1	150500000	150600000	0.49919
1	150600000	150700000	0.42035
1	150700000	150800000	0.40859
1	150800000	150900000	0.41511
1	150900000	151000000	0.47082
1	151000000	151100000	0.46633
1	151100000	151200000	0.482
1	151200000	151300000	0.47463
1	151300000	151400000	0.47225
1	151400000	151500000	0.42704
1	151500000	151600000	0.46943
1	151600000	151700000	0.41352
1	151700000	151800000	0.46583
1	151800000	151900000	0.48327
1	151900000	152000000	0.41988
1	152000000	152100000	0.4272
1	152100000	152200000	0.42491
1	152200000	152300000	0.39796
1	152300000	152400000	0.39768
1	152400000	152500000	0.42597
1	152500000	152600000	0.41266
1	152600000	152700000	0.42063
1	152700000	152800000	0.41408
1	152800000	152900000	0.4016
1	152900000	153000000	0.42885
1	153000000	153100000	0.38362
1	153100000	153200000	0.38937
1	153200000	153300000	0.44158
1	153300000	153400000	0.45228
1	153400000	153500000	0.45755
1	153500000	153600000	0.487
1	153600000	153700000	0.49929
1	153700000	153800000	0.49184
1	153800000	153900000	0.43956
1	153900000	154000000	0.49801
1	154000000	154100000	0.42738
1	154100000	154200000	0.43998
1	154200000	154300000	0.44646
1	154300000	154400000	0.4828
1	154400000	154500000	0.47595
1	154500000	154600000	0.48589
1	154600000	154700000	0.42509
1	154700000	154800000	0.47346
1	154800000	154900000	0.50166
1	154900000	155000000	0.50545
1	155000000	155100000	0.5596
1	155100000	155200000	0.52119
1	155200000	155300000	0.52449
1	155300000	155400000	0.45681
1	155400000	155500000	0.40773
1	155500000	155600000	0.4318
1	155600000	155700000	0.45184
1	155700000	155800000	0.44981
1	155800000	155900000	0.44421
1	155900000	156000000	0.48593
1	156000000	156100000	0.50192
1	156100000	156200000	0.51401
1	156200000	156300000	0.50409
1	156300000	156400000	0.48389
1	156400000	156500000	0.51385
1	156500000	156600000	0.50135
1	156600000	156700000	0.5196
1	156700000	156800000	0.49478
1	156800000	156900000	0.53535
1	156900000	157000000	0.49367
1	157000000	157100000	0.42911
1	157100000	157200000	0.47979
1	157200000	157300000	0.42899
1	157300000	157400000	0.41106
1	157400000	157500000	0.43445
1	157500000	157600000	0.41749
1	157600000	157700000	0.38366
1	157700000	157800000	0.38816
1	157800000	157900000	0.3997
1	157900000	158000000	0.43894
1	158000000	158100000	0.49024
1	158100000	158200000	0.43055
1	158200000	158300000	0.39373
1	158300000	158400000	0.3871
1	158400000	158500000	0.35686
1	158500000	158600000	0.36506
1	158600000	158700000	0.37263
1	158700000	158800000	0.36914
1	158800000	158900000	0.37343
1	158900000	159000000	0.37964
1	159000000	159100000	0.3879
1	159100000	159200000	0.41919
1	159200000	159300000	0.40117
1	159300000	159400000	0.36685
1	159400000	159500000	0.38252
1	159500000	159600000	0.38054
1	159600000	159700000	0.37726
1	159700000	159800000	0.41587
1	159800000	159900000	0.48433
1	159900000	160000000	0.48333
1	160000000	160100000	0.46899
1	160100000	160200000	0.48264
1	160200000	160300000	0.44206
1	160300000	160400000	0.43593
1	160400000	160500000	0.43458
1	160500000	160600000	0.39807
1	160600000	160700000	0.41959
1	160700000	160800000	0.43052
1	160800000	160900000	0.43319
1	160900000	161000000	0.44711
1	161000000	161100000	0.49299
1	161100000	161200000	0.48168
1	161200000	161300000	0.47037
1	161300000	161400000	0.4336
